latitude,longitude,population,cluster,centroid
38      ,-80      ,-999      ,8      ,40;-80
40      ,-80      ,32313     ,8      ,40;-80
41      ,-80      ,3263      ,8      ,40;-80
40      ,-79      ,4384      ,8      ,40;-80
40      ,-80      ,371       ,8      ,40;-80
40      ,-80      ,225       ,8      ,40;-80
41      ,-81      ,1115      ,8      ,40;-80
41      ,-78      ,-999      ,8      ,40;-80
38      ,-78      ,-999      ,8      ,40;-80
40      ,-81      ,121       ,8      ,40;-80
40      ,-80      ,-999      ,8      ,40;-80
39      ,-82      ,155       ,8      ,40;-80
39      ,-79      ,133       ,8      ,40;-80
40      ,-79      ,1440      ,8      ,40;-80
40      ,-80      ,3520      ,8      ,40;-80
40      ,-80      ,567       ,8      ,40;-80
40      ,-79      ,-999      ,8      ,40;-80
40      ,-81      ,144       ,8      ,40;-80
39      ,-79      ,264       ,8      ,40;-80
41      ,-81      ,8345      ,8      ,40;-80
40      ,-81      ,819       ,8      ,40;-80
40      ,-80      ,7972      ,8      ,40;-80
39      ,-79      ,727       ,8      ,40;-80
40      ,-82      ,-999      ,8      ,40;-80
40      ,-81      ,221       ,8      ,40;-80
39      ,-82      ,819       ,8      ,40;-80
41      ,-80      ,401       ,8      ,40;-80
39      ,-79      ,-999      ,8      ,40;-80
41      ,-79      ,550       ,8      ,40;-80
39      ,-79      ,232       ,8      ,40;-80
40      ,-81      ,2655      ,8      ,40;-80
40      ,-80      ,-999      ,8      ,40;-80
40      ,-79      ,3446      ,8      ,40;-80
40      ,-79      ,1048      ,8      ,40;-80
40      ,-80      ,-999      ,8      ,40;-80
40      ,-79      ,1297      ,8      ,40;-80
40      ,-80      ,-999      ,8      ,40;-80
40      ,-81      ,4420      ,8      ,40;-80
41      ,-81      ,14171     ,8      ,40;-80
40      ,-79      ,-999      ,8      ,40;-80
39      ,-80      ,-999      ,8      ,40;-80
39      ,-80      ,1526      ,8      ,40;-80
38      ,-79      ,-999      ,8      ,40;-80
41      ,-81      ,565       ,8      ,40;-80
40      ,-79      ,15930     ,8      ,40;-80
40      ,-80      ,8992      ,8      ,40;-80
39      ,-81      ,395       ,8      ,40;-80
41      ,-80      ,1012      ,8      ,40;-80
39      ,-78      ,55        ,8      ,40;-80
38      ,-79      ,-999      ,8      ,40;-80
39      ,-79      ,593       ,8      ,40;-80
40      ,-79      ,-999      ,8      ,40;-80
41      ,-80      ,3417      ,8      ,40;-80
41      ,-80      ,16220     ,8      ,40;-80
40      ,-81      ,-999      ,8      ,40;-80
40      ,-79      ,1707      ,8      ,40;-80
40      ,-79      ,1746      ,8      ,40;-80
40      ,-78      ,520       ,8      ,40;-80
39      ,-79      ,586       ,8      ,40;-80
40      ,-79      ,-999      ,8      ,40;-80
41      ,-81      ,199110    ,8      ,40;-80
40      ,-79      ,-999      ,8      ,40;-80
40      ,-80      ,-999      ,8      ,40;-80
39      ,-81      ,502       ,8      ,40;-80
41      ,-81      ,396815    ,8      ,40;-80
40      ,-79      ,-999      ,8      ,40;-80
40      ,-81      ,25699     ,8      ,40;-80
40      ,-78      ,-999      ,8      ,40;-80
40      ,-80      ,-999      ,8      ,40;-80
39      ,-79      ,290       ,8      ,40;-80
40      ,-78      ,1668      ,8      ,40;-80
39      ,-79      ,1194      ,8      ,40;-80
41      ,-79      ,-999      ,8      ,40;-80
41      ,-81      ,1300      ,8      ,40;-80
41      ,-82      ,1222      ,8      ,40;-80
41      ,-79      ,189       ,8      ,40;-80
40      ,-79      ,13757     ,8      ,40;-80
40      ,-80      ,276       ,8      ,40;-80
39      ,-81      ,457       ,8      ,40;-80
40      ,-79      ,-999      ,8      ,40;-80
40      ,-80      ,-999      ,8      ,40;-80
40      ,-80      ,391       ,8      ,40;-80
41      ,-81      ,5979      ,8      ,40;-80
40      ,-79      ,948       ,8      ,40;-80
40      ,-79      ,-999      ,8      ,40;-80
41      ,-80      ,2064      ,8      ,40;-80
40      ,-80      ,-999      ,8      ,40;-80
40      ,-80      ,281       ,8      ,40;-80
39      ,-82      ,1989      ,8      ,40;-80
41      ,-79      ,840       ,8      ,40;-80
40      ,-80      ,-999      ,8      ,40;-80
41      ,-81      ,340       ,8      ,40;-80
40      ,-80      ,266       ,8      ,40;-80
40      ,-79      ,14892     ,8      ,40;-80
39      ,-79      ,86        ,8      ,40;-80
39      ,-80      ,-999      ,8      ,40;-80
40      ,-81      ,-999      ,8      ,40;-80
40      ,-80      ,664       ,8      ,40;-80
40      ,-79      ,605       ,8      ,40;-80
40      ,-79      ,-999      ,8      ,40;-80
41      ,-80      ,-999      ,8      ,40;-80
40      ,-79      ,20079     ,8      ,40;-80
40      ,-80      ,205       ,8      ,40;-80
41      ,-81      ,17537     ,8      ,40;-80
40      ,-78      ,149       ,8      ,40;-80
40      ,-79      ,172       ,8      ,40;-80
40      ,-80      ,-999      ,8      ,40;-80
41      ,-81      ,2325      ,8      ,40;-80
40      ,-80      ,-999      ,8      ,40;-80
41      ,-79      ,526       ,8      ,40;-80
41      ,-81      ,464       ,8      ,40;-80
40      ,-81      ,268       ,8      ,40;-80
39      ,-79      ,7988      ,8      ,40;-80
41      ,-82      ,753       ,8      ,40;-80
40      ,-80      ,-999      ,8      ,40;-80
40      ,-78      ,646       ,8      ,40;-80
41      ,-81      ,1455      ,8      ,40;-80
40      ,-80      ,2149      ,8      ,40;-80
40      ,-79      ,545       ,8      ,40;-80
39      ,-80      ,2966      ,8      ,40;-80
41      ,-80      ,1973      ,8      ,40;-80
40      ,-79      ,-999      ,8      ,40;-80
39      ,-82      ,302       ,8      ,40;-80
40      ,-79      ,537       ,8      ,40;-80
40      ,-80      ,481       ,8      ,40;-80
40      ,-78      ,390       ,8      ,40;-80
40      ,-80      ,293       ,8      ,40;-80
41      ,-79      ,96        ,8      ,40;-80
39      ,-78      ,675       ,8      ,40;-80
40      ,-79      ,4020      ,8      ,40;-80
41      ,-79      ,5601      ,8      ,40;-80
39      ,-78      ,1214      ,8      ,40;-80
40      ,-80      ,2635      ,8      ,40;-80
39      ,-79      ,666       ,8      ,40;-80
41      ,-81      ,177       ,8      ,40;-80
39      ,-80      ,613       ,8      ,40;-80
42      ,-80      ,1205      ,8      ,40;-80
40      ,-79      ,-999      ,8      ,40;-80
40      ,-80      ,1833      ,8      ,40;-80
41      ,-81      ,49652     ,8      ,40;-80
40      ,-82      ,2641      ,8      ,40;-80
40      ,-80      ,5951      ,8      ,40;-80
39      ,-81      ,367       ,8      ,40;-80
41      ,-79      ,176       ,8      ,40;-80
41      ,-81      ,47159     ,8      ,40;-80
40      ,-82      ,783       ,8      ,40;-80
39      ,-79      ,292       ,8      ,40;-80
38      ,-80      ,-999      ,8      ,40;-80
40      ,-79      ,876       ,8      ,40;-80
40      ,-80      ,-999      ,8      ,40;-80
41      ,-81      ,2694      ,8      ,40;-80
41      ,-81      ,23348     ,8      ,40;-80
41      ,-81      ,2270      ,8      ,40;-80
41      ,-81      ,-999      ,8      ,40;-80
40      ,-79      ,6277      ,8      ,40;-80
40      ,-81      ,3025      ,8      ,40;-80
40      ,-80      ,1621      ,8      ,40;-80
41      ,-79      ,247       ,8      ,40;-80
40      ,-78      ,4138      ,8      ,40;-80
40      ,-78      ,323       ,8      ,40;-80
39      ,-79      ,-999      ,8      ,40;-80
40      ,-81      ,898       ,8      ,40;-80
40      ,-79      ,309       ,8      ,40;-80
41      ,-80      ,2270      ,8      ,40;-80
40      ,-82      ,-999      ,8      ,40;-80
40      ,-79      ,2991      ,8      ,40;-80
39      ,-81      ,-999      ,8      ,40;-80
40      ,-81      ,-999      ,8      ,40;-80
40      ,-79      ,809       ,8      ,40;-80
40      ,-79      ,564       ,8      ,40;-80
41      ,-79      ,3924      ,8      ,40;-80
40      ,-80      ,4278      ,8      ,40;-80
39      ,-78      ,1077      ,8      ,40;-80
39      ,-80      ,346       ,8      ,40;-80
40      ,-80      ,636       ,8      ,40;-80
41      ,-81      ,19155     ,8      ,40;-80
40      ,-79      ,481       ,8      ,40;-80
39      ,-80      ,248       ,8      ,40;-80
40      ,-80      ,-999      ,8      ,40;-80
39      ,-81      ,2438      ,8      ,40;-80
41      ,-82      ,-999      ,8      ,40;-80
40      ,-79      ,4530      ,8      ,40;-80
40      ,-79      ,1792      ,8      ,40;-80
40      ,-79      ,-999      ,8      ,40;-80
40      ,-80      ,1482      ,8      ,40;-80
41      ,-80      ,67        ,8      ,40;-80
40      ,-79      ,-999      ,8      ,40;-80
38      ,-79      ,-999      ,8      ,40;-80
39      ,-79      ,-999      ,8      ,40;-80
40      ,-80      ,-999      ,8      ,40;-80
41      ,-79      ,323       ,8      ,40;-80
40      ,-79      ,1155      ,8      ,40;-80
41      ,-80      ,632       ,8      ,40;-80
41      ,-81      ,30444     ,8      ,40;-80
40      ,-79      ,1072      ,8      ,40;-80
40      ,-79      ,323       ,8      ,40;-80
39      ,-82      ,525       ,8      ,40;-80
39      ,-80      ,934       ,8      ,40;-80
40      ,-80      ,-999      ,8      ,40;-80
40      ,-79      ,-999      ,8      ,40;-80
39      ,-81      ,161       ,8      ,40;-80
41      ,-81      ,17843     ,8      ,40;-80
41      ,-79      ,1065      ,8      ,40;-80
40      ,-79      ,-999      ,8      ,40;-80
41      ,-79      ,6545      ,8      ,40;-80
39      ,-81      ,409       ,8      ,40;-80
39      ,-79      ,225       ,8      ,40;-80
39      ,-80      ,-999      ,8      ,40;-80
40      ,-80      ,1239      ,8      ,40;-80
41      ,-79      ,412       ,8      ,40;-80
40      ,-81      ,3309      ,8      ,40;-80
40      ,-80      ,485       ,8      ,40;-80
40      ,-82      ,-999      ,8      ,40;-80
40      ,-79      ,-999      ,8      ,40;-80
40      ,-80      ,1459      ,8      ,40;-80
41      ,-80      ,2002      ,8      ,40;-80
41      ,-78      ,1037      ,8      ,40;-80
39      ,-78      ,455       ,8      ,40;-80
40      ,-81      ,-999      ,8      ,40;-80
41      ,-81      ,81601     ,8      ,40;-80
39      ,-80      ,630       ,8      ,40;-80
39      ,-81      ,-999      ,8      ,40;-80
40      ,-79      ,3260      ,8      ,40;-80
39      ,-80      ,-999      ,8      ,40;-80
40      ,-78      ,759       ,8      ,40;-80
39      ,-78      ,113       ,8      ,40;-80
40      ,-78      ,1234      ,8      ,40;-80
40      ,-79      ,-999      ,8      ,40;-80
40      ,-81      ,-999      ,8      ,40;-80
40      ,-79      ,566       ,8      ,40;-80
39      ,-82      ,2966      ,8      ,40;-80
39      ,-78      ,932       ,8      ,40;-80
40      ,-80      ,3812      ,8      ,40;-80
41      ,-79      ,207       ,8      ,40;-80
39      ,-82      ,390       ,8      ,40;-80
41      ,-79      ,508       ,8      ,40;-80
41      ,-81      ,34837     ,8      ,40;-80
39      ,-81      ,186       ,8      ,40;-80
39      ,-82      ,604       ,8      ,40;-80
41      ,-81      ,864       ,8      ,40;-80
40      ,-79      ,1525      ,8      ,40;-80
41      ,-80      ,1040      ,8      ,40;-80
39      ,-79      ,1042      ,8      ,40;-80
40      ,-81      ,727       ,8      ,40;-80
40      ,-78      ,5181      ,8      ,40;-80
41      ,-80      ,4795      ,8      ,40;-80
40      ,-80      ,-999      ,8      ,40;-80
39      ,-80      ,552       ,8      ,40;-80
40      ,-79      ,-999      ,8      ,40;-80
40      ,-78      ,431       ,8      ,40;-80
40      ,-79      ,2551      ,8      ,40;-80
39      ,-80      ,408       ,8      ,40;-80
40      ,-79      ,367       ,8      ,40;-80
40      ,-79      ,139       ,8      ,40;-80
40      ,-79      ,-999      ,8      ,40;-80
38      ,-79      ,485       ,8      ,40;-80
40      ,-80      ,137       ,8      ,40;-80
39      ,-78      ,41        ,8      ,40;-80
40      ,-79      ,388       ,8      ,40;-80
38      ,-78      ,1253      ,8      ,40;-80
40      ,-78      ,92        ,8      ,40;-80
40      ,-81      ,1033      ,8      ,40;-80
39      ,-80      ,1592      ,8      ,40;-80
41      ,-79      ,198       ,8      ,40;-80
40      ,-79      ,1971      ,8      ,40;-80
39      ,-82      ,-999      ,8      ,40;-80
40      ,-80      ,-999      ,8      ,40;-80
41      ,-79      ,483       ,8      ,40;-80
40      ,-79      ,-999      ,8      ,40;-80
40      ,-80      ,235       ,8      ,40;-80
40      ,-78      ,711       ,8      ,40;-80
39      ,-81      ,1742      ,8      ,40;-80
39      ,-81      ,14085     ,8      ,40;-80
40      ,-80      ,709       ,8      ,40;-80
40      ,-81      ,219       ,8      ,40;-80
40      ,-79      ,13944     ,8      ,40;-80
40      ,-79      ,8981      ,8      ,40;-80
40      ,-81      ,3804      ,8      ,40;-80
40      ,-79      ,2195      ,8      ,40;-80
39      ,-81      ,4193      ,8      ,40;-80
41      ,-81      ,425       ,8      ,40;-80
39      ,-79      ,272       ,8      ,40;-80
40      ,-80      ,6025      ,8      ,40;-80
38      ,-79      ,-999      ,8      ,40;-80
40      ,-81      ,879       ,8      ,40;-80
39      ,-79      ,2059      ,8      ,40;-80
39      ,-79      ,106       ,8      ,40;-80
41      ,-82      ,29465     ,8      ,40;-80
41      ,-82      ,2746      ,8      ,40;-80
39      ,-79      ,85        ,8      ,40;-80
40      ,-79      ,2818      ,8      ,40;-80
41      ,-80      ,337       ,8      ,40;-80
40      ,-79      ,-999      ,8      ,40;-80
40      ,-78      ,237       ,8      ,40;-80
41      ,-79      ,816       ,8      ,40;-80
40      ,-80      ,804       ,8      ,40;-80
40      ,-79      ,2184      ,8      ,40;-80
41      ,-81      ,758       ,8      ,40;-80
40      ,-82      ,-999      ,8      ,40;-80
41      ,-81      ,10546     ,8      ,40;-80
39      ,-82      ,583       ,8      ,40;-80
40      ,-79      ,1784      ,8      ,40;-80
39      ,-81      ,102       ,8      ,40;-80
39      ,-79      ,-999      ,8      ,40;-80
40      ,-82      ,237       ,8      ,40;-80
40      ,-81      ,32149     ,8      ,40;-80
40      ,-79      ,-999      ,8      ,40;-80
40      ,-78      ,59        ,8      ,40;-80
40      ,-79      ,-999      ,8      ,40;-80
39      ,-80      ,8149      ,8      ,40;-80
40      ,-80      ,993       ,8      ,40;-80
39      ,-78      ,2104      ,8      ,40;-80
39      ,-78      ,182       ,8      ,40;-80
41      ,-80      ,2923      ,8      ,40;-80
39      ,-82      ,-999      ,8      ,40;-80
39      ,-80      ,299       ,8      ,40;-80
40      ,-79      ,107       ,8      ,40;-80
41      ,-78      ,-999      ,8      ,40;-80
39      ,-79      ,5171      ,8      ,40;-80
41      ,-81      ,46121     ,8      ,40;-80
41      ,-79      ,-999      ,8      ,40;-80
40      ,-80      ,3541      ,8      ,40;-80
40      ,-79      ,257       ,8      ,40;-80
40      ,-81      ,297       ,8      ,40;-80
41      ,-80      ,4415      ,8      ,40;-80
40      ,-79      ,2194      ,8      ,40;-80
41      ,-79      ,-999      ,8      ,40;-80
40      ,-80      ,-999      ,8      ,40;-80
40      ,-80      ,2590      ,8      ,40;-80
40      ,-82      ,1529      ,8      ,40;-80
39      ,-79      ,1096      ,8      ,40;-80
39      ,-79      ,1975      ,8      ,40;-80
41      ,-81      ,2034      ,8      ,40;-80
40      ,-79      ,698       ,8      ,40;-80
40      ,-79      ,-999      ,8      ,40;-80
39      ,-78      ,116       ,8      ,40;-80
40      ,-80      ,-999      ,8      ,40;-80
40      ,-79      ,2159      ,8      ,40;-80
41      ,-79      ,5294      ,8      ,40;-80
40      ,-81      ,1957      ,8      ,40;-80
39      ,-78      ,139       ,8      ,40;-80
39      ,-78      ,1380      ,8      ,40;-80
40      ,-79      ,-999      ,8      ,40;-80
40      ,-80      ,1180      ,8      ,40;-80
40      ,-79      ,740       ,8      ,40;-80
40      ,-79      ,-999      ,8      ,40;-80
40      ,-82      ,-999      ,8      ,40;-80
41      ,-80      ,19124     ,8      ,40;-80
40      ,-80      ,-999      ,8      ,40;-80
40      ,-80      ,-999      ,8      ,40;-80
40      ,-79      ,5157      ,8      ,40;-80
42      ,-80      ,2348      ,8      ,40;-80
38      ,-79      ,2467      ,8      ,40;-80
38      ,-79      ,221       ,8      ,40;-80
41      ,-80      ,1288      ,8      ,40;-80
39      ,-78      ,320       ,8      ,40;-80
40      ,-78      ,342       ,8      ,40;-80
40      ,-79      ,-999      ,8      ,40;-80
40      ,-80      ,547       ,8      ,40;-80
40      ,-79      ,-999      ,8      ,40;-80
40      ,-79      ,476       ,8      ,40;-80
40      ,-78      ,300       ,8      ,40;-80
39      ,-78      ,977       ,8      ,40;-80
40      ,-79      ,518       ,8      ,40;-80
41      ,-82      ,54533     ,8      ,40;-80
40      ,-79      ,370       ,8      ,40;-80
40      ,-79      ,689       ,8      ,40;-80
40      ,-82      ,191       ,8      ,40;-80
40      ,-82      ,1514      ,8      ,40;-80
39      ,-81      ,-999      ,8      ,40;-80
39      ,-79      ,1485      ,8      ,40;-80
41      ,-81      ,3667      ,8      ,40;-80
40      ,-79      ,-999      ,8      ,40;-80
39      ,-82      ,220       ,8      ,40;-80
38      ,-79      ,-999      ,8      ,40;-80
40      ,-81      ,218       ,8      ,40;-80
39      ,-79      ,113       ,8      ,40;-80
40      ,-80      ,12414     ,8      ,40;-80
40      ,-79      ,397       ,8      ,40;-80
39      ,-82      ,2336      ,8      ,40;-80
40      ,-80      ,174       ,8      ,40;-80
